0.56093,0.19907,0.56093,0.19907,0.55899,0.19907,0.56093,0.19907,0.56093,0.19907,0.55899,0.19907,0.56093,0.19907,0.56093,0.19907,0.56093,0.19907,0.55706,0.19444,0.55126,0.19213,0.54159,0.18519,0.52998,0.18056,0.51644,0.17824,0.49903,0.17824,0.47969,0.1713,0.45648,0.1713,0.43133,0.1713,0.40232,0.17593,0.37331,0.18519,0.34236,0.19676,0.31528,0.20602,0.29014,0.21991,0.26886,0.23843,0.24952,0.26389,0.23598,0.28704,0.22631,0.31713,0.22244,0.35185,0.22244,0.38657,0.22244,0.4213,0.22437,0.4537,0.23017,0.49537,0.24178,0.53241,0.25725,0.56944,0.27466,0.60417,0.29594,0.63194,0.32302,0.65509,0.34623,0.67361,0.36944,0.69444,0.40039,0.71065,0.43327,0.72454,0.46615,0.73611,0.50097,0.74537,0.53191,0.75,0.56093,0.75231,4
0.5706,0.19444,0.5706,0.19444,0.5706,0.19444,0.5706,0.19213,0.5706,0.19444,0.56867,0.19213,0.56867,0.19213,0.56673,0.19213,0.56093,0.1875,0.55319,0.18287,0.54159,0.17824,0.52224,0.1713,0.49903,0.16898,0.47195,0.16667,0.44487,0.16667,0.41393,0.17593,0.38298,0.18981,0.35203,0.20833,0.32882,0.22917,0.30561,0.25463,0.28627,0.28009,0.27273,0.31481,0.26499,0.35417,0.26112,0.39583,0.25919,0.43981,0.26112,0.48148,0.26692,0.52083,0.27273,0.55787,0.28433,0.58796,0.29981,0.61574,0.31915,0.63889,0.33849,0.65741,0.35977,0.67593,0.38298,0.69213,0.41006,0.7037,0.43907,0.70833,0.46809,0.71065,0.4971,0.71528,0.52611,0.71759,0.55513,0.71528,0.58414,0.71065,0.61122,0.70139,0.63443,0.69213,0.65571,0.68056,0.67505,0.67361,4
0.49903,0.21065,0.49903,0.21065,0.49903,0.21065,0.49903,0.21065,0.49903,0.21065,0.49903,0.20833,0.5029,0.20602,0.50484,0.2037,0.51257,0.19907,0.52418,0.19213,0.53965,0.18981,0.55899,0.18287,0.58221,0.17593,0.60735,0.17361,0.63636,0.17824,0.66538,0.18519,0.69632,0.19907,0.72727,0.21528,0.75822,0.23611,0.78917,0.26157,0.81625,0.29398,0.83946,0.3287,0.8588,0.36806,0.87427,0.41204,0.88588,0.45139,0.89362,0.49074,0.89555,0.53241,0.88975,0.56713,0.88008,0.59028,0.86847,0.59491,0.85493,0.6088,0.84913,0.62731,0.83946,0.6412,0.82012,0.65741,0.80077,0.66435,0.77176,0.67361,0.75822,0.67593,0.73308,0.67593,0.7176,0.67361,0.70406,0.6713,0.69246,0.66898,0.66925,0.6713,0.6441,0.67593,0.62282,0.67361,0.60348,0.66667,5
0.60928,0.20602,0.60928,0.2037,0.61122,0.20139,0.61509,0.19907,0.61896,0.19676,0.62669,0.19213,0.63636,0.18981,0.65571,0.18519,0.67892,0.18519,0.70406,0.18981,0.73114,0.19676,0.75822,0.21065,0.78723,0.22454,0.81431,0.24537,0.83946,0.27083,0.86267,0.30324,0.87814,0.33565,0.88781,0.375,0.88781,0.40741,0.88588,0.43981,0.88008,0.47222,0.86847,0.49074,0.853,0.50231,0.83172,0.52083,0.81044,0.5463,0.78917,0.57176,0.76402,0.59491,0.74081,0.61343,0.71954,0.62731,0.69826,0.63657,0.67311,0.64815,0.65957,0.65046,0.63056,0.65741,0.60542,0.65741,0.58027,0.65741,0.55706,0.65509,0.53385,0.64815,0.51257,0.63889,0.4971,0.62963,0.48936,0.62037,0.48549,0.61806,0.48743,0.61806,0.48743,0.62037,0.48743,0.62037,0.48743,0.62269,5
0.35977,0.16667,0.35977,0.16667,0.35977,0.16667,0.35977,0.16667,0.35977,0.16667,0.35783,0.16667,0.35783,0.16898,0.35783,0.16898,0.3559,0.16898,0.35783,0.16667,0.35783,0.16667,0.3559,0.16898,0.35783,0.16667,0.35783,0.16667,0.35783,0.16667,0.35977,0.16435,0.3617,0.16204,0.3617,0.16435,0.36557,0.16204,0.3675,0.15972,0.37331,0.15741,0.38104,0.15046,0.38878,0.14815,0.39845,0.14352,0.41006,0.13889,0.42166,0.13657,0.43714,0.13426,0.45261,0.13194,0.46809,0.13194,0.48549,0.13194,0.50484,0.13194,0.52224,0.13426,0.54159,0.13889,0.55899,0.14583,0.5764,0.15278,0.59188,0.15972,0.60542,0.16898,0.62282,0.18287,0.6383,0.19213,0.65377,0.21065,0.66538,0.22685,0.67892,0.24537,0.69052,0.26389,0.70213,0.28704,0.7118,0.30787,5
0.69826,0.43981,0.69632,0.43981,0.69632,0.43981,0.69632,0.43981,0.69826,0.43056,0.69439,0.40509,0.69052,0.37037,0.68279,0.34259,0.67118,0.31481,0.65184,0.28241,0.63056,0.25231,0.60542,0.22454,0.5764,0.20602,0.54545,0.19444,0.51257,0.18981,0.48549,0.1875,0.45841,0.18981,0.42553,0.2037,0.38685,0.22454,0.35397,0.25463,0.33462,0.29167,0.32495,0.33333,0.31915,0.37963,0.31915,0.43519,0.32302,0.48843,0.33462,0.53935,0.3559,0.59028,0.38878,0.63194,0.42553,0.6713,0.46422,0.71065,0.50677,0.74074,0.55126,0.75463,0.59574,0.75926,0.64217,0.75,0.68472,0.7338,0.72147,0.71065,0.74662,0.68519,0.75822,0.65972,0.76789,0.63657,0.76789,0.61343,0.76596,0.58796,0.76015,0.56019,0.75048,0.53009,0.73694,0.50231,0.72534,0.46991,6
0.74275,0.5,0.74275,0.5,0.74275,0.50231,0.74275,0.5,0.74081,0.49306,0.73888,0.47917,0.73501,0.4537,0.73114,0.42593,0.72534,0.39352,0.71954,0.36343,0.70793,0.3287,0.69439,0.29398,0.67118,0.26157,0.6383,0.2338,0.59768,0.21065,0.55706,0.19444,0.51451,0.18519,0.47195,0.18056,0.4294,0.1875,0.39458,0.20602,0.37718,0.23148,0.35783,0.25694,0.33075,0.28704,0.30948,0.3287,0.294,0.375,0.28046,0.42593,0.26499,0.48843,0.25532,0.55324,0.25725,0.61343,0.27079,0.66667,0.29981,0.71065,0.33656,0.75,0.37524,0.79398,0.41393,0.82639,0.45648,0.83333,0.5029,0.81944,0.55319,0.78704,0.59768,0.74769,0.63636,0.70833,0.66731,0.67361,0.68665,0.6412,0.69052,0.60648,0.68859,0.56713,0.68472,0.53009,0.67698,0.49306,6
0.74081,0.45833,0.74081,0.46065,0.74081,0.45833,0.74081,0.46065,0.74081,0.45833,0.74081,0.45602,0.73888,0.43981,0.73308,0.41435,0.72727,0.38657,0.71954,0.3588,0.706,0.3287,0.68665,0.29861,0.66344,0.27546,0.63443,0.25231,0.60155,0.2338,0.56673,0.21528,0.52805,0.21065,0.4913,0.20602,0.45455,0.21296,0.41199,0.21991,0.3675,0.24537,0.32882,0.28009,0.30174,0.32407,0.28433,0.36806,0.27466,0.41435,0.26886,0.46065,0.26886,0.51389,0.27466,0.56713,0.29594,0.61111,0.32689,0.64352,0.3617,0.67361,0.39458,0.69676,0.42553,0.71065,0.46035,0.72454,0.49323,0.73843,0.52224,0.74074,0.55513,0.7338,0.59381,0.71296,0.63056,0.6875,0.65184,0.66667,0.69439,0.62963,0.71567,0.60417,0.71954,0.5787,0.72147,0.55787,0.7234,0.53472,6
0.79691,0.44676,0.79691,0.44676,0.79691,0.44676,0.79691,0.44676,0.79691,0.44676,0.79691,0.44676,0.79691,0.44676,0.79691,0.44676,0.79497,0.44676,0.7911,0.44444,0.78337,0.44213,0.77176,0.4375,0.75822,0.43287,0.74468,0.42593,0.72921,0.4213,0.71373,0.41435,0.69632,0.40972,0.68085,0.40741,0.66731,0.40509,0.6499,0.40046,0.63443,0.40046,0.61509,0.39815,0.59768,0.39352,0.5764,0.39352,0.55513,0.3912,0.53578,0.3912,0.51451,0.3912,0.49516,0.38889,0.47582,0.38889,0.45648,0.38657,0.43714,0.38889,0.41973,0.3912,0.40232,0.38889,0.38685,0.38889,0.37331,0.38889,0.35783,0.38889,0.34429,0.3912,0.33075,0.39352,0.31915,0.39583,0.30754,0.39352,0.29594,0.3912,0.28433,0.38889,0.27079,0.38889,0.25919,0.38657,0.24565,0.38426,7
0.83559,0.44213,0.83559,0.44444,0.83559,0.44213,0.83752,0.44213,0.83752,0.44213,0.83752,0.44213,0.83752,0.44213,0.83946,0.44444,0.83946,0.44213,0.83752,0.44444,0.83559,0.44444,0.83172,0.44444,0.82592,0.44444,0.81625,0.44213,0.80464,0.43981,0.79304,0.4375,0.7795,0.43519,0.76402,0.43287,0.74662,0.42824,0.72921,0.42361,0.70986,0.41898,0.69052,0.41667,0.67118,0.41204,0.65184,0.40972,0.63056,0.40741,0.61122,0.40509,0.59188,0.40278,0.5706,0.40046,0.54932,0.39815,0.52611,0.39583,0.50484,0.39583,0.48549,0.39815,0.46422,0.40046,0.44487,0.40278,0.42747,0.40509,0.41199,0.40741,0.39652,0.40509,0.38104,0.40046,0.3617,0.39583,0.34429,0.3912,0.32689,0.38426,0.30948,0.38426,0.29207,0.38657,0.27466,0.38889,0.25725,0.3912,7
0.82979,0.47685,0.82979,0.47685,0.82979,0.47685,0.82785,0.47685,0.82785,0.47685,0.82785,0.47685,0.82785,0.47685,0.82592,0.47685,0.82205,0.47454,0.81431,0.46991,0.80271,0.46528,0.78917,0.46065,0.77369,0.45602,0.75822,0.45139,0.74081,0.44676,0.72147,0.44213,0.70019,0.4375,0.67892,0.43056,0.65377,0.42593,0.62863,0.42361,0.60155,0.4213,0.57834,0.42361,0.55513,0.42361,0.53191,0.42361,0.5087,0.42593,0.48549,0.42593,0.46615,0.42824,0.44487,0.42824,0.4236,0.42593,0.40619,0.42824,0.38298,0.42593,0.36557,0.42593,0.34623,0.42361,0.32689,0.42361,0.30561,0.4213,0.2882,0.41898,0.26886,0.41667,0.25145,0.40972,0.23404,0.40972,0.21857,0.40509,0.20503,0.39352,0.18956,0.3912,0.17988,0.3912,0.17602,0.3912,0.17408,0.3912,7
0.74275,0.6875,0.74275,0.6875,0.74275,0.65972,0.74275,0.69444,0.74275,0.65278,0.74275,0.68981,0.74275,0.65046,0.74081,0.65278,0.74275,0.65046,0.74275,0.64583,0.74275,0.65509,0.74275,0.65046,0.74081,0.68519,0.74275,0.68981,0.74081,0.6875,0.74275,0.6875,0.74081,0.68981,0.74081,0.69213,0.74081,0.68981,0.74081,0.6875,0.73888,0.68287,0.73888,0.67593,0.73694,0.66667,0.73694,0.65741,0.73501,0.64583,0.73501,0.63657,0.73308,0.62269,0.73308,0.61111,0.73114,0.59491,0.73114,0.58102,0.72921,0.5625,0.72727,0.5463,0.72727,0.53009,0.72534,0.51157,0.7234,0.49074,0.72147,0.46991,0.72147,0.44907,0.71954,0.42824,0.71954,0.40741,0.7176,0.38657,0.71567,0.36574,0.7176,0.34491,0.7176,0.32407,0.7176,0.30556,0.7176,0.28704,8
0.74275,0.57176,0.74275,0.57176,0.74081,0.57176,0.74081,0.57176,0.74081,0.57176,0.74081,0.57176,0.74081,0.57176,0.74081,0.57407,0.74081,0.57176,0.74081,0.57176,0.74081,0.57176,0.74081,0.57176,0.73888,0.57176,0.73888,0.56713,0.73888,0.56481,0.73694,0.56019,0.73694,0.55556,0.73501,0.54861,0.73694,0.54167,0.73694,0.53241,0.73694,0.52546,0.73694,0.5162,0.73694,0.50694,0.73694,0.49769,0.73694,0.48611,0.73694,0.47685,0.73694,0.46759,0.73888,0.45602,0.73888,0.44676,0.73888,0.43519,0.73888,0.42361,0.73888,0.41435,0.73888,0.40509,0.74081,0.39352,0.74081,0.38657,0.74081,0.375,0.74275,0.36343,0.74275,0.35417,0.74468,0.34491,0.74468,0.33565,0.74662,0.32407,0.74855,0.31481,0.75242,0.30556,0.75435,0.2963,0.75629,0.28704,8
0.65377,0.69444,0.65571,0.69213,0.65571,0.69213,0.65957,0.69213,0.65571,0.69213,0.65764,0.69213,0.65764,0.69213,0.65764,0.69213,0.65571,0.69213,0.65571,0.69444,0.65571,0.69444,0.65571,0.69213,0.65571,0.68981,0.65571,0.6875,0.65957,0.68056,0.64797,0.68056,0.6441,0.67824,0.64603,0.67361,0.64217,0.66898,0.64023,0.66435,0.64217,0.65741,0.64217,0.6412,0.64217,0.625,0.64023,0.6088,0.6383,0.58796,0.63636,0.56944,0.63443,0.54861,0.6325,0.52778,0.63056,0.50231,0.62863,0.48148,0.62476,0.45833,0.62476,0.43519,0.62476,0.41435,0.62669,0.39583,0.62669,0.375,0.62669,0.35417,0.62476,0.33102,0.62476,0.30787,0.62282,0.28241,0.62282,0.25926,0.62476,0.23843,0.62476,0.21991,0.62669,0.2037,0.62863,0.1875,0.62863,0.16898,8
0.69439,0.39352,0.69246,0.39352,0.69246,0.39352,0.69246,0.3912,0.69246,0.39352,0.69246,0.3912,0.69052,0.38657,0.69246,0.38657,0.69826,0.38426,0.69246,0.38426,0.68472,0.37963,0.68665,0.38194,0.68859,0.37731,0.68085,0.37731,0.68279,0.37963,0.68665,0.37731,0.67698,0.37731,0.67118,0.37269,0.67698,0.375,0.67892,0.375,0.67311,0.37269,0.67118,0.37269,0.67892,0.375,0.67698,0.375,0.66731,0.37037,0.67118,0.37269,0.67698,0.37269,0.67118,0.37269,0.66344,0.37037,0.66925,0.37037,0.66731,0.36574,0.65957,0.36574,0.65764,0.36806,0.66731,0.37269,0.66538,0.37037,0.65571,0.36574,0.66344,0.37037,0.66925,0.36806,0.66151,0.36806,0.65764,0.36574,0.66731,0.36806,0.66538,0.37037,0.65571,0.36574,0.66151,0.37037,0.66344,0.36574,9
0.74662,0.38889,0.73888,0.38426,0.73308,0.37963,0.73694,0.37963,0.74275,0.38889,0.73888,0.38889,0.72921,0.38426,0.72727,0.38889,0.73308,0.3912,0.72727,0.38657,0.7234,0.38657,0.73308,0.3912,0.73501,0.3912,0.7234,0.38657,0.72921,0.3912,0.73114,0.3912,0.71954,0.38194,0.7176,0.38194,0.72727,0.3912,0.72727,0.3912,0.71954,0.38426,0.71954,0.38426,0.73308,0.3912,0.72727,0.38889,0.7176,0.38194,0.7234,0.38889,0.72727,0.3912,0.7176,0.38657,0.71373,0.38657,0.72534,0.39352,0.7234,0.39352,0.71373,0.38657,0.7176,0.3912,0.72727,0.39583,0.72534,0.39352,0.71954,0.38657,0.72727,0.39352,0.72921,0.39352,0.71954,0.38657,0.7176,0.38657,0.72727,0.39352,0.72147,0.38889,0.70986,0.37963,0.71373,0.38194,0.7234,0.38889,9
0.65957,0.46991,0.65571,0.46991,0.66151,0.47222,0.66344,0.46991,0.65957,0.46759,0.66151,0.46991,0.66731,0.46991,0.66344,0.46991,0.66151,0.46991,0.66731,0.46991,0.67118,0.46991,0.66538,0.46759,0.66925,0.46759,0.67311,0.46528,0.66538,0.46528,0.66344,0.46528,0.66731,0.46759,0.66731,0.46991,0.66731,0.46991,0.67311,0.46991,0.67311,0.46991,0.66731,0.46991,0.67311,0.47222,0.67698,0.47222,0.67118,0.46991,0.67311,0.47222,0.67698,0.47454,0.67311,0.46991,0.66538,0.46759,0.67118,0.47222,0.67118,0.46991,0.66538,0.46759,0.66731,0.46991,0.66925,0.46991,0.66344,0.46528,0.66151,0.46759,0.66925,0.46991,0.66925,0.46759,0.66344,0.46759,0.66538,0.47222,0.66925,0.46991,0.66151,0.46759,0.65957,0.46528,0.66344,0.46759,0.66731,0.46759,9
0.77176,0.58796,0.76983,0.59028,0.77369,0.58565,0.77369,0.58796,0.77369,0.58796,0.77176,0.58796,0.77176,0.58565,0.76789,0.58333,0.75242,0.5787,0.73501,0.56944,0.7118,0.55324,0.69246,0.52546,0.67505,0.49537,0.66151,0.46991,0.65184,0.44907,0.64797,0.43519,0.64217,0.43056,0.64023,0.43519,0.63443,0.44444,0.62282,0.46065,0.60542,0.4838,0.58607,0.51157,0.56867,0.54167,0.55513,0.56481,0.54545,0.58333,0.53772,0.60185,0.53191,0.61574,0.52805,0.62269,0.52418,0.62963,0.52224,0.62963,0.51451,0.625,0.5029,0.61111,0.47776,0.58796,0.45068,0.55556,0.4236,0.52315,0.40039,0.49306,0.38298,0.46528,0.36944,0.44444,0.35977,0.42824,0.3559,0.42593,0.35397,0.42593,0.3501,0.43287,0.34043,0.44444,0.32302,0.46528,0.30174,0.4838,10
0.83752,0.58102,0.83752,0.58102,0.83559,0.58102,0.83752,0.58333,0.83752,0.58333,0.83559,0.58102,0.81044,0.56713,0.7853,0.55093,0.76402,0.53704,0.74081,0.52083,0.72147,0.50231,0.70406,0.4838,0.69826,0.48148,0.69246,0.49306,0.67505,0.51157,0.6499,0.54167,0.61896,0.56713,0.58801,0.58796,0.56093,0.6088,0.54739,0.62963,0.53191,0.63657,0.52418,0.63194,0.51451,0.61343,0.4971,0.58333,0.47776,0.55093,0.45648,0.51852,0.43327,0.49306,0.41393,0.46065,0.39845,0.4375,0.38685,0.43056,0.38104,0.43519,0.36944,0.45139,0.35397,0.47917,0.33462,0.51389,0.30948,0.56713,0.27853,0.62269,0.25532,0.69213,0.23985,0.7338,0.23598,0.75,0.23017,0.74306,0.21277,0.71991,0.18569,0.68519,0.15861,0.65278,0.13733,0.62963,0.11799,0.60648,10
0.75822,0.62731,0.75822,0.63194,0.75822,0.63194,0.75822,0.61574,0.75822,0.62963,0.75822,0.625,0.76015,0.63426,0.75629,0.625,0.74855,0.62269,0.73694,0.61111,0.72727,0.58565,0.71567,0.55556,0.70019,0.52315,0.68859,0.49537,0.67892,0.47222,0.66731,0.4537,0.65764,0.44444,0.64797,0.44907,0.63636,0.45833,0.62282,0.47917,0.60542,0.50926,0.58221,0.54398,0.55513,0.57639,0.53772,0.60185,0.52418,0.62037,0.51257,0.63889,0.51064,0.64815,0.50484,0.65741,0.50097,0.66435,0.4971,0.65972,0.48549,0.64583,0.47002,0.62269,0.45841,0.59028,0.44487,0.5625,0.42747,0.53472,0.41199,0.50926,0.39652,0.48611,0.38491,0.46528,0.37524,0.4537,0.3675,0.44676,0.36364,0.44444,0.35977,0.44907,0.35397,0.45833,0.34043,0.47454,0.32302,0.49769,10
0.61509,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61702,0.70602,0.61509,0.7037,0.60928,0.7037,0.59188,0.69213,0.55513,0.6713,0.51644,0.65741,0.46422,0.6412,0.41779,0.63657,0.40232,0.63194,0.40812,0.63194,0.41199,0.62731,0.41973,0.61806,0.44294,0.59722,0.48356,0.57176,0.53385,0.54861,0.58994,0.53241,0.6325,0.52315,0.6499,0.51852,0.65184,0.5162,0.6499,0.51852,0.6441,0.5162,0.6325,0.50926,0.60542,0.49306,0.56867,0.47222,0.52418,0.44907,0.47969,0.42824,0.4352,0.40972,0.39652,0.39583,0.37331,0.38657,0.36557,0.37963,0.37137,0.37963,0.39072,0.37963,0.42553,0.36343,0.47002,0.34722,0.52224,0.32407,0.5706,0.2963,0.61702,0.27778,0.65377,0.26157,0.67892,0.25231,11
