   1.2023546e+02  -9.4225405e+01  -1.8606000e+02   9.6069331e+01   1.1238583e+01  -5.3791504e+01   1.1680487e+02   6.4870054e+01  -4.6066385e+01   6.2430697e+01   9.0270877e+01   1.3113151e+01  -3.6506093e+01  -4.0239150e+01   1.4181610e+02   1.8866201e+01   1.8310945e+01   4.4710071e+01  -2.4047746e+01   1.6280874e+01   2.5114273e+01   1.5901048e+01   5.9666365e+01   2.7978356e+00  -2.1863159e+00   5.4360460e+01  -7.3514254e+00  -5.1866229e+01
   1.8893065e+02  -1.0897047e+02  -1.2757725e+02   5.4648447e+01   8.8447833e+01  -3.9765177e+01   1.0101705e+02   1.0921025e+02  -1.1459678e+02   3.0730015e+01   5.9298028e+01  -1.6986220e+01   2.4108872e+01   2.1684536e+01   1.4713843e+02   7.6217522e+01   1.3193997e+01   4.7975824e+01  -2.1885017e+01  -1.0946677e+01   4.9327058e+00   3.1197032e+00   4.9658058e+01   1.1018732e+01  -1.5317627e+01   8.0480791e+01   3.2202860e+01  -3.4679418e+01
   1.0404314e+02  -8.6500769e+01  -2.3070929e+02   3.5998746e+00   8.5181293e+01  -5.8048253e+01   2.0005223e+01   1.1495413e+02  -8.9654154e+01   4.9366433e+01   2.8070541e+00   9.5745158e+00  -2.3382365e+01  -3.4160129e+00   1.4521537e+02   1.4077756e+01   3.6938929e+01   2.8132611e+01  -8.3159324e+00   1.0717526e+01   1.2350330e+01  -8.5489272e+00   6.7237444e+00   2.7195505e+01  -1.2349560e+01   3.5526555e+01   1.3780542e+01  -4.8038421e+01
   1.4111773e+02  -1.0807681e+02  -1.8747612e+02   2.8924765e+01   2.4085840e+01  -7.3873098e+01   8.3191033e+01   1.0037021e+02  -9.6231198e+01   6.2809930e+01   5.4163882e+01   1.0096942e+00  -8.8428184e+00  -4.4977572e+00   1.5603462e+02   4.1620292e+01   1.7533137e+01   4.2430093e+01  -1.9930272e+01   1.5968068e+01   2.0886895e+01   1.3922683e+01   6.5269338e+01  -6.5205436e+00  -1.7419618e+01   6.5095840e+01  -3.0050578e+00  -3.3320528e+01
   9.5979538e+01  -1.1156372e+02  -2.1842149e+02   1.2262653e+01   7.7691810e+01  -6.6168209e+01   9.8038146e+00   1.2382745e+02  -9.8350130e+01   3.3138198e+01  -4.4379069e+00   1.3873192e+01  -5.8621760e+00  -7.0029259e-01   1.3778722e+02   1.3236787e+01   1.9331898e+01   3.1432595e+01  -1.6140695e+00   1.2782226e+01   7.6075391e+00   1.0390382e+01  -1.0017149e+00   3.9958306e+01   9.2180274e+00   2.8841397e+01   3.0703186e+01  -2.8184211e+01
   1.2338688e+02  -6.7196934e+01  -1.9818104e+02   7.1700912e+01   1.0870360e+02  -5.4462764e+01   6.6129585e+01   8.4785888e+01  -8.5604115e+01   3.3405587e+01  -6.4475309e+00  -2.0765644e+01  -7.2502435e+01  -3.8953930e+01   1.2408245e+02   2.2875839e+01   2.8762406e+01   6.2864290e+01  -2.6997133e+01   1.3587657e+01  -9.1150257e+00   5.1459892e+01   5.2653786e+01   3.9557226e+01  -1.2283581e+01   4.8623398e+01  -5.7250757e+00  -2.7759197e+01
   5.8762761e+01  -9.2427423e+01  -2.2744274e+02  -1.8551969e+01   1.4983914e+02   2.3680312e+01  -2.0347668e+01   1.2559384e+02  -6.7756225e+01   4.1674504e+01  -1.7802795e+01   2.6059760e+01  -8.1719719e-01   3.5021090e+01   1.1673031e+02   3.4101726e+01   1.0225791e+01   2.8918948e+01  -2.1241348e+01  -3.1749006e+01   2.9613372e+01  -4.2945945e+01  -3.7402242e+01   5.2684645e+01  -4.1892378e+01   1.7615691e+01   7.1759044e+01  -7.1314253e+01
   1.9679969e+02  -1.4061390e+02  -9.1829929e+01   7.4622929e+01   2.0487964e+01  -5.3869733e+01   1.0861702e+02   1.0269968e+02  -1.3167722e+02   3.7649717e+01   1.0662482e+02  -8.3506465e+00   5.6196663e+01   8.2462077e+00   1.6407871e+02   5.9185052e+01   3.2633094e+00   3.2850286e+01  -1.2824803e+01   1.5103313e+01   1.6345788e+01  -8.7505906e+00   3.6985767e+01  -1.0545023e+01   1.0044501e+01   6.6727845e+01   2.7127208e+01  -1.9869820e+01
   1.5344903e+02  -1.2188353e+02  -1.6054837e+02   4.6279735e+01   3.0078822e+01  -5.0467126e+01   8.0996125e+01   1.0479970e+02  -1.1189697e+02   5.2934360e+01   7.3240086e+01  -9.8414618e+00   2.3360127e+01  -1.0601599e+01   1.5749517e+02   3.3468783e+01   2.1653112e+01   3.1081582e+01  -2.3747485e+01   1.7564433e+01   2.3681471e+01   1.2630268e+00   5.0439985e+01   8.5505275e-02  -2.5164355e+00   7.4333244e+01   3.7679913e+01  -4.3909418e+01
   1.1008344e+02  -1.9417820e+02  -1.4713685e+02  -5.4258474e+01   1.4365240e+02  -5.1297227e+00  -6.9310230e+01   1.3833319e+02  -6.5004769e+01   3.5653738e+01   4.1993421e+01  -2.5459694e+01   3.4445434e+01   4.8759170e+01   1.1394397e+02   6.3219072e+01  -1.9156979e+01   1.0113533e+01   3.3452271e+01  -4.7331613e+00   4.8912702e+01  -1.5238481e+01  -1.2241035e+01   2.3257024e+01  -4.9513660e+00   1.4207253e+01   5.5471907e+01  -2.2202547e+01
   2.5489782e+01   5.3109295e+01   6.1721693e+01  -9.0070303e+01  -1.4037926e+02   1.0132734e+02  -3.7378066e+01   6.0101339e+01  -6.1729416e+01  -7.8336901e+01  -8.9004323e+01  -4.5246506e+01   1.9866718e+01  -7.2225602e+01  -8.5101783e+00   1.9366757e+01  -1.8632231e+01  -5.2965262e+01   1.1226018e+02   5.1066663e+01   5.2939684e+01   1.5370040e+01   7.1378209e+00   4.0138688e+01   7.7664451e+01  -4.3129015e+01  -9.2837519e+00   2.6989838e+01
   9.8169632e+01   1.4332913e+02  -3.3388678e+01   9.0933885e+00  -2.4781379e+02   7.5327308e+01  -6.4273731e+01  -3.6756253e+01   1.6317697e+01  -3.5506850e+01  -9.3997571e+01   5.2653866e+01   2.3462365e+01  -4.9030803e+01   2.5395672e+01  -4.6095566e+00  -2.4810046e+01   3.2905920e+01   6.6931661e+01   3.8648647e+00   7.6161642e+01   1.3237187e+01  -4.5614056e+00   3.2035363e+01   6.5630912e+01  -1.5297379e+01  -5.6108097e+01   3.1041360e+01
   4.7235177e+00   9.1416297e+01   8.6299865e+01   5.3182680e+00  -1.8603497e+02   7.7620731e+01  -5.6891056e+01   4.9258280e+01   6.1210118e+00  -5.7535425e+01  -1.2762923e+02   4.3636434e+01   2.2795727e+01   3.8818466e+01   5.7852479e+01   3.3697504e+01  -4.1588423e+01  -1.0372612e+02   1.0425719e+02   2.6531671e+01   4.3349265e+01   4.8289579e+01  -8.5753675e+00   6.0061983e+01   9.3862576e+01  -2.1577711e+01   6.5696277e+00   2.4543383e+01
   5.0677143e+01   8.4692483e+01   5.3800126e+01   6.3607746e+00  -2.2150212e+02   7.5586736e+01  -5.2359043e+01   3.7136337e+01  -4.3943548e+01  -4.7513780e+01  -1.3159882e+02   5.1302947e+01   1.6991594e+01  -2.9766825e+01   5.9195883e+01  -4.4652486e+00  -1.9676355e+01  -5.0182331e+01   1.2245408e+02   1.4599496e+01   2.4407237e+01   6.3390655e+01  -1.2982256e+01   3.4697822e+01   7.9147016e+01  -1.1623788e+01  -4.1746191e+01   3.3129462e+01
   1.4010865e+02  -5.2029277e+01   8.1070522e+01  -1.8443323e+02  -2.1121766e+01   8.3778744e+01   4.3651613e+01  -5.4312737e+01  -4.4516856e+01   2.5147534e+01  -1.3159623e+02  -5.1689579e+01  -7.5912883e+00  -3.6234580e+01  -2.0072121e+00   4.9819430e+01  -2.3533331e+00  -3.7001233e+01   6.9732277e+01   5.3647241e+01  -5.1712929e+01   5.8999302e+01  -5.9894930e+00  -4.5116957e+01   1.2791373e+01   3.9340540e+00  -2.1951161e+01   4.9748707e+01
   1.6392031e+02  -9.8260667e+01   1.2965328e+02  -1.9170670e+02   3.5999219e+01   3.9608548e+01   4.7418397e+01  -1.3839583e+02  -4.6628680e+01   3.2739913e+01  -1.4850554e+02   1.9662729e+01  -2.5679136e+01  -3.8705436e+01   3.8244788e+01   1.5055834e+01   2.3138495e+01  -1.1034841e+01   1.0290937e+02   8.8401764e+00  -2.9700513e+00   5.0133192e+00  -1.2060101e+01  -1.6821900e+01   4.3852771e+00  -2.0092255e+01   1.2915156e+01   7.2191339e+01
   4.8981517e+01   2.0266923e+02  -4.1611981e+01  -1.3445431e+02  -5.9216117e+01   7.2440329e+01   1.3822823e+01   1.7773113e+01   3.7926565e+01   7.1271132e+00  -5.0046035e+01  -5.9113292e+01   5.7627573e+01  -7.4639521e+01  -1.7822422e+01   6.3362360e+01   6.9019487e+00  -4.8967753e+01   9.6510866e+00   6.1796699e+01   5.5636287e+01   3.4485363e+01   2.1827172e+01   2.2310130e+01   2.4436141e+01  -1.6355616e+01  -1.7152410e+01   2.4239522e+01
   4.1407263e+01   1.6426022e+02   5.2939894e+00  -2.1442540e+02  -5.4602737e+01   4.8478178e+01   4.0356816e+01  -5.6067520e+01   1.5665858e+01   3.9358504e+01  -9.5902014e+01  -3.5584516e+01   4.2887012e+01  -9.3352461e+01   2.2918164e+01   2.3337549e+01   1.8472647e+01  -6.0447273e+01   4.2996670e+01   4.3239827e+01  -1.0523416e+01   5.1566746e+01   1.0307547e+01  -2.0662385e+01   3.1137021e+01  -1.3455150e+01  -1.0599916e+01   5.4455508e+01
   7.4982359e+01   1.5599225e+02  -1.0922807e+01  -1.6549986e+02  -1.0113647e+02   3.7391124e+01   5.6446779e+01  -8.6903369e+01   1.5012285e+01   4.4785197e+01  -8.3847930e+01  -3.7632627e+01   4.0541727e+01  -9.9172040e+01   1.6710201e+01   1.2067343e+01  -1.9562760e+00  -1.4653970e+01   3.5037044e+01   4.3971488e+01   1.7087498e+01   5.0327389e+01   1.8922326e+01  -1.2556006e+01   3.3517243e+01  -3.0208671e+01  -2.0342573e+01   6.2800511e+01
   7.6182262e+01   1.9078489e+02  -3.5997494e+01  -2.1521806e+01  -2.2370696e+02   7.0252309e+01  -5.1724839e+01  -2.9397882e+01  -1.4188765e+01  -2.5928680e+01  -6.8102558e+01   5.0694015e+00   3.3740017e+01  -8.2289072e+01  -4.3737087e+00   1.1888848e+01  -8.2042844e+00   2.1463834e+01   5.4948149e+01   8.2447541e+00   8.4508281e+01   3.7646639e+01   5.9962466e+00   2.5637906e+01   3.4934348e+01  -2.4652813e+01  -4.6030769e+01   2.6979791e+01
  -1.7511179e+01   7.8640346e+01   1.2739103e+01  -1.5982173e+02   1.9673283e+00   1.6496231e+02   4.0634691e+01  -1.0143107e+02  -6.2023435e+01  -4.3759928e+01  -2.2018848e+01  -9.7983529e+00  -1.4308422e+01   3.9751441e+01  -2.7197679e+01   1.7648838e+01   8.9582507e+00   7.2093749e+01  -9.7771697e+01   6.2807145e+01  -8.4871138e+01  -6.2415731e+01   1.3607682e+01   5.5903682e+01  -4.0698366e+01  -1.6104527e+01  -1.4703851e+01  -2.5158568e+00
   9.3735220e+00   2.1522736e+02  -4.6307376e+01   7.6759632e+01  -1.1730182e+02   1.9281830e+02  -9.8472226e+01  -9.6251185e+00   1.1529089e+02   2.9387994e+01  -1.0507516e+02   7.6744972e+01  -2.7802836e+01   5.4083385e-01   1.5727647e+02   6.2232363e+01  -4.5031304e+01   5.7493724e+00  -2.9706956e+01   9.8270025e-01  -2.4713460e+01  -1.5536888e+01  -3.5644225e+01   2.9904503e+01  -4.0731735e+00   3.2441917e+01  -1.1175940e+01   3.6030007e+01
   5.1713089e+00   4.0168085e+01  -3.6926117e+01  -4.4320564e+01  -9.6031063e+01   2.4583335e+02  -1.1582637e+02  -2.8282003e+01  -4.0827698e+01  -4.3591276e+01  -5.9794319e+01   8.2846790e+01  -5.8408393e+01  -1.6842466e+00   6.6242058e+01   3.7747744e+00   1.2947759e+01   8.0659391e+01  -4.1976920e+01   3.2884004e+01  -5.9893317e+01  -7.3843984e+01  -1.9321888e+01   1.9101218e+01   4.3925332e+00   1.1937857e+01  -4.0716299e+01  -3.7864057e+01
   3.4013790e+01   6.7096649e+00   1.0403508e+01  -1.6310890e+02   1.6076961e+01   1.5938930e+02   7.0228205e+01  -1.5335784e+02  -3.1945194e+01   2.6963122e+01  -6.6785166e+01   2.3972802e+01  -4.1484257e+01   3.4668560e+01  -3.0886414e+01   1.7450466e+01   1.1153562e+01   3.3877491e+01  -5.5012101e+01   3.8545893e+01  -8.0305922e+01  -6.3724304e+01   8.5953051e+00   2.6979357e+01  -7.9702556e+01  -2.7470964e+01   1.6893360e+00  -1.8425978e+01
   6.6771369e+01   1.9381068e+02  -7.2317939e+01  -1.0142677e+01  -1.2614111e+02   1.8444698e+02  -7.6204825e+01  -9.0254388e+01   2.1350569e+01  -4.8900620e+01   2.5675071e+01   4.9100218e+01  -4.6263959e+01  -7.4211169e+01   2.8925614e+01   1.7400908e-01  -2.1943196e+01   9.3223235e+01  -7.1344630e+01   1.5950050e+01  -2.9521609e+01  -7.5054670e+01  -3.8560260e+00   4.8077510e+01  -1.3922972e+01   1.6192206e-01  -2.9876186e-01  -3.2847047e+01
   7.6159058e+01   1.9455740e+02  -8.0997601e+01   7.2529735e+01  -1.3802445e+02   2.3304853e+02  -1.0450087e+02  -2.7125943e+01   7.4619228e+01  -8.2762158e+00  -6.4209696e+01   1.0320583e+02  -6.8376460e+01  -6.9718041e+01   1.2183611e+02  -1.8650799e+01  -1.3191243e+01   4.0649874e+01  -1.9396906e+01   2.7016172e+01   3.4355188e+00  -1.5388668e+01  -3.1431058e+01   3.4591540e+01   1.4168565e+00   2.1786836e+01  -3.1781399e+01  -1.0366972e+01
   1.7971263e+02   9.8759544e+01  -7.4922061e+01  -4.2821408e+01   2.9851217e+01   1.0191289e+02   8.4751658e+01  -2.0747998e+02   6.6183852e+01   1.2254131e+02  -4.6359963e+01   3.5749494e+01  -5.1611962e+01  -3.5982220e+01   2.6509384e+01  -8.3256416e+00  -2.1851001e-01  -4.5618799e+01   5.2133826e-01  -2.3708560e+01  -3.3994118e+01  -8.1334712e+01  -7.4516231e-02   2.0895178e+01  -1.0261168e+02   1.0315225e+01   3.2804047e+01  -1.9891080e+00
   5.5634570e+01   1.7209600e+02  -5.9073653e+01  -4.1986471e+01  -1.1392608e+02   1.6630369e+02  -6.0537310e+01  -1.0976239e+02   7.7552324e+00  -3.4530316e+01   5.3729974e+01   1.3267904e+01  -4.5423447e+00  -9.0132516e+01   1.9968317e+01   3.4172061e+01  -5.2104820e+01   7.4485077e+01  -8.3499327e+01   9.0072051e-01  -5.3831110e+01  -8.3425506e+01  -1.7305833e+00   3.9609374e+00  -5.5120966e+01  -1.9059010e+01  -2.6529969e+00  -2.5363856e+01
   5.3212865e+01   2.4938002e+01  -2.0384010e+01  -1.2127844e+02   3.3446199e+00   1.9310934e+02   4.5070065e+01  -1.4312746e+02  -3.7598913e+01   1.3766523e+01  -6.0804548e+01   1.2426092e+01  -3.7098091e+01   1.4446727e+01  -5.5110248e+01   2.5074559e+01   1.6346622e+01   3.8873000e+01  -6.2167975e+01   4.8632730e+01  -7.8206826e+01  -5.4388076e+01   1.8801479e+01   3.3959728e+01  -8.7782292e+01  -6.9953283e+00  -2.0644837e+01  -3.2137693e+01
  -1.2968033e+01   7.8402407e+01  -2.6776791e+01  -5.5877370e+01  -8.1114078e+01   2.5065100e+02  -8.8425619e+01   6.7981576e+00  -5.6665074e+01  -1.9701263e+01  -4.3064176e+01   3.9093385e+01  -5.1764672e+01  -2.2210549e+01   4.1857338e+01   2.4089611e+01   1.3890728e+01   7.2676865e+01  -3.1461186e+01   3.5062762e+01  -7.5838728e+01  -6.6008937e+01  -2.1338960e+01   1.3209649e+01  -2.3398609e+01  -6.2616506e+00  -3.6307374e+01  -3.9987451e+01
   1.7671520e+02   2.4675876e+01   2.7824099e+02  -1.3935174e+02   2.1266433e+02   6.0926124e+00   9.7906371e+01   2.4088397e+01  -4.4283048e+01   8.7017514e+00  -6.0399881e+01   7.6918884e+00   3.9049358e+01   1.0308979e+02   3.5539687e+01   1.0242475e+01  -3.2746704e+01   7.6684119e+01   5.7284564e+01   5.9222854e-02  -1.6590523e+01  -3.7252671e+01   1.1952589e+01  -4.9302723e+01   1.3301910e+01  -3.5670274e+01   6.5206595e-01  -4.2312732e+01
   2.8929432e+02   2.4270298e+02   1.2123924e+02   2.0760877e+01   9.1589599e+01  -1.5444392e+00   8.2063716e+01  -1.3404864e+02   1.2819030e+01  -4.6458037e+01   2.0988826e+01   2.0291620e+01   4.3717882e+01   4.6006132e+01  -2.0121739e+01   2.5006128e+01   2.1109683e+01   3.1167162e+01  -2.5659665e+01  -1.6971126e+01  -6.7270274e+00   6.5297059e+00  -1.5183468e+00   1.9056693e+01  -3.8757429e+01  -4.3083496e+01  -3.2924458e+01  -4.0977587e+01
   1.9257822e+02   4.3225578e+01   2.2395540e+02  -1.4053883e+02   1.5904305e+02   5.8596591e+01   1.7672522e+01   8.8370919e+01  -8.0851776e+01  -3.2844715e+01   4.3175967e+01  -2.0362018e+01  -9.4849672e-02   4.2285060e+01  -3.2697286e+01   2.4172978e+00  -9.5347838e+00   4.9192995e+01   5.0382980e+01   4.0392987e-01   2.7453771e+01  -6.3228997e+01   5.2861070e+00   7.2631654e+00   5.7531680e+01  -2.4883293e+00  -3.6248610e+01   3.6087420e+00
   1.7373552e+02   1.0098023e+02   2.1933011e+02  -9.7280597e+01   1.3742187e+02   4.0478334e+01   8.7154178e+00   1.1391135e+02  -8.0453442e+01  -3.3454105e+01   2.1571268e+01   3.0377885e+01  -3.0587658e+01   7.4461032e+01  -8.3955953e+00  -4.4777745e+00   2.6560405e+01   4.7344640e+01   7.7606873e+01  -1.4091412e+01   1.5104961e+01  -4.1376543e+01  -3.7892273e+00   1.9859116e+01   5.8420472e+01  -2.5554410e+01   1.0590228e+00  -1.5188663e+01
   1.6073337e+02  -3.6194338e+00   2.8566482e+02  -1.4241501e+02   2.0145715e+02  -1.5188618e+00   8.5300426e+01   2.1805949e+01  -4.8759434e+01  -1.8792780e+01  -6.1866931e+01   3.0870944e+01   4.0815222e+01   1.0723815e+02   5.7886827e+01   1.4980320e+01  -4.2145688e+01   6.9154072e+01   5.7550378e+01   6.1634862e+00  -7.6233630e+00  -4.5954048e+01   1.9447087e+00  -3.7795489e+01   1.4570279e+01  -6.5277340e+01   1.4325978e+01  -4.0831977e+01
   2.6583373e+02   2.5389152e+02   1.7173571e+02   2.7144874e+01   1.2302027e+02   1.3358218e+01   1.0740207e+02  -3.3637461e+01   4.9271635e+01   6.4583118e+01  -4.2199368e+01   5.6644215e+01   3.9651753e+01   5.4178218e+01   6.3423773e+01   1.0961567e+01  -4.1741794e+01   5.5448265e+01   4.9207943e+01   5.8231099e+00   4.9185182e+00  -2.8655436e+01   3.9492870e+00  -5.9890001e+01   1.4247161e+01  -5.9550753e+01   2.3538329e+01  -2.2404211e+01
   2.6623463e+02   2.2217284e+02   1.8047397e+02   2.1879958e+00   1.1787645e+02   2.2404917e+01   1.1516632e+02  -2.4178055e+01   3.6198794e+01   7.9387452e+01  -2.9852665e+01   4.9417555e+01   4.9221515e+01   5.2575283e+01   3.7065632e+01   6.8022359e+00  -4.7554084e+01   3.3238175e+01   3.7043742e+01   2.8767287e+00   5.9399343e+00  -2.9036600e+01  -1.9732139e+00  -4.7339659e+01   4.5958590e+01  -4.9277065e+01   1.1073841e+01   4.4084263e+00
   1.8965096e+02  -7.8764822e+00   2.7025469e+02  -1.2833569e+02   1.8602021e+02   1.2352849e+01   7.4731345e+01   6.6837147e-01  -5.8656018e+01  -8.7989842e+00  -7.0008644e+01   4.1931307e+01   4.2005129e+00   9.1255969e+01   4.8737502e+01   2.6610203e+00  -3.0854655e+01   5.8907473e+01   9.6499249e+01   2.1694665e+00  -6.2074264e+00  -5.8116095e+01   1.3128971e+01  -4.4885837e+01  -1.4653176e+01  -5.1485026e+01   2.0966961e+01  -3.4909552e+01
   2.2161886e+02   2.3875171e+02   1.5085656e+02   3.8361797e+01   8.3688400e+01   1.1309065e+01   6.5981419e+01   7.7318648e+01   4.4283461e+01   1.1557126e+02   3.7416544e+01   4.9933494e+01   8.0643662e+01  -6.7281599e+00  -3.9349925e+01   2.2533238e+01  -1.2475533e+01  -7.5509625e-01   1.4817152e+00   5.4510384e+01  -8.9129670e+00  -3.0895236e+01   3.6728394e+01   8.1580477e+00   5.1132600e+01   1.6974031e+01  -1.0623598e+01   3.8073721e+01
   2.1865601e+02   2.5909490e+02   1.6248503e+02   3.1874561e+01   6.1465899e+01   1.2676995e+01   8.8771775e+01   2.5078767e+01   8.5566510e+00   9.2102349e+01   4.0828534e+01   2.0674096e+01   7.7938587e+01   4.8383742e+00  -2.5986129e+01  -4.8682306e+00  -3.3443871e+01   4.0096332e+01  -1.1415541e+01   1.0768863e+01  -4.8343930e-01  -2.8474947e+01   1.5279315e+01  -2.3452081e+00   6.1311734e+01  -1.2625531e+01   1.9334659e-01   3.4245919e+01
  -1.1099606e+02   3.2839400e+02   2.2408287e+02   6.1923015e+01   2.5047980e+02  -2.9596122e+01  -1.7658555e+02   7.7141719e+01   8.8739142e+01  -2.7746642e+01   3.4671365e+01   1.1612082e+01  -1.2211940e+00   6.6670600e+01  -6.4026044e+01  -8.7428926e+00  -2.9132750e+01   1.6003198e+01   6.0425526e+01   1.5330309e+01   5.5733449e+01  -3.5950897e+01  -3.5415243e+00   4.2833566e+01  -1.9601353e+01   2.1147973e+00   2.9590181e+01  -2.4668889e+01
  -7.7640454e-02   5.2015080e+02   1.8172129e+02   2.0267331e+02   2.6155648e+02  -1.1677291e+02  -1.3602751e+02   9.5942613e+00   1.5693419e+02   3.3148089e+01   5.9402802e+01  -1.5216950e+00   3.8539619e+01  -5.5309267e+01  -1.1602966e+02   4.4337920e+01   1.4161583e+01   1.8635997e+01  -9.3485113e+00   6.7445320e+01   6.0638886e+01   1.5553110e+01  -5.0339283e+01   2.9306931e+01  -3.5408988e+01   1.7037754e+01   1.0931968e+01  -1.2294843e+01
